GEOID,Latitude,Longitude,block_pop,area_km2,pop_density
170314304003,41.76145662909134,-87.59056459983005,862.0,0.2640485533652216,3264.55111764129
170314304004,41.759631159371885,-87.59075281446148,672.0,0.27835679329801877,2414.167773805803
170314305002,41.76432027957813,-87.58086585725884,1338.0,0.18917101327900698,7072.965232927062
170314305003,41.76428061121494,-87.58434053258203,908.0,0.23859824129541754,3805.560322113903
170315001004,41.71299007960763,-87.59339349378824,1369.0,3.1439640554537767,435.4375482204451
170315002001,41.70281723936362,-87.60328060855993,1429.0,1.112055976430331,1285.0072570870493
170315002002,41.70000191911992,-87.59901426999727,586.0,2.554642415643811,229.38631113752905
170315003001,41.68956824473558,-87.60353052421151,657.0,0.8390656588379855,783.0138119463421
170315101001,41.72097054696362,-87.54984472423894,1497.0,0.7794063548250423,1920.6925767702267
170315805021,41.81390983539825,-87.70215344734446,1164.0,0.2235760221248646,5206.282806793653
170315805011,41.821285514185035,-87.7020137286546,1291.0,0.22195274034435217,5816.553550981426
171978809012,41.5583867933758,-88.1320194233746,,3.896789229188715,
171978809032,41.55995709809873,-88.1085497081798,,2.3029327732928704,
171978809052,41.55612261928039,-88.1013361579624,,1.0042766762683097,
171978810122,41.607443674720926,-87.92261789024622,,5.730217408040483,
171978810112,41.62220993111047,-87.92652094264292,,2.0364690094677704,
171978810111,41.621849811691476,-87.91685448707707,,2.6660881532287206,
171978803042,41.71486881511279,-88.1521452583326,,1.0310067870980562,
170315806001,41.82161945134234,-87.69201741633947,969.0,0.18553579359685954,5222.7119156613335
170315806002,41.819044627709644,-87.69218154635114,1288.0,0.2579829045335945,4992.578877769309
170315806003,41.815887378070194,-87.69239034569884,1594.0,0.22224773555359623,7172.176562472099
170315807001,41.81340596540469,-87.68628109057975,1220.0,0.21962610468267538,5554.895224147899
170318428002,41.809927964311235,-87.6933999127555,1360.0,0.18440497728737085,7375.072083225928
170318428005,41.8102442568722,-87.69634503089715,1363.0,0.18489314345744998,7371.825555627872
